,author,title,format,mirror0,mirror1,mirror2
1649,Guy de Maupassant,Alyvų laukas,epub,http://books.ms/fiction/6CAEE4198A35B8663471BD1AF6EC5B4C,https://libgen.li/ads.php?md5=6CAEE4198A35B8663471BD1AF6EC5B4C,
1650,Nathalie Sarraute,Vaikystė,epub,http://books.ms/fiction/C206ED1F0A084744E88189AD9514DFBD,https://libgen.li/ads.php?md5=C206ED1F0A084744E88189AD9514DFBD,
1651,Vincas Pietaris,Algimantas,epub,http://books.ms/fiction/E244E1812016EDCD2F545748CC70D7B2,https://libgen.li/ads.php?md5=E244E1812016EDCD2F545748CC70D7B2,
1652,Petras Dirgėla,Joldijos jūra (2),epub,http://books.ms/fiction/87AADE4EB2736DE75633477F2B568563,https://libgen.li/ads.php?md5=87AADE4EB2736DE75633477F2B568563,
1653,Charles de Coster,Legenda apie Ulenšpygelį ir Lamę Gudzaką,epub,http://books.ms/fiction/697717D4A6BA7E3D74DB73D759E10147,https://libgen.li/ads.php?md5=697717D4A6BA7E3D74DB73D759E10147,
1654,Unknown,Rolando giesmė. Nibelungų giesmė,epub,http://books.ms/fiction/CF85BDC0442876ABE967AAB8D9C1D396,https://libgen.li/ads.php?md5=CF85BDC0442876ABE967AAB8D9C1D396,
1655,Jonas Mačiukevičius,Laiškai mylimoms moterims,epub,http://books.ms/fiction/266A98963E37B3224D00C44126761E26,https://libgen.li/ads.php?md5=266A98963E37B3224D00C44126761E26,
1656,Remigijus Baltrusaitis,Vilko vaikai II,epub,http://books.ms/fiction/CF8FC6037920E2707F82D9183433F71E,https://libgen.li/ads.php?md5=CF8FC6037920E2707F82D9183433F71E,
1657,Remigijus Baltrusaitis,Vilko vaikai I,epub,http://books.ms/fiction/40889D1461C6109F91C770241A240F8F,https://libgen.li/ads.php?md5=40889D1461C6109F91C770241A240F8F,
1658,Rūta Baltakienė,Nauji peliuko Aniceto nuotykiai,epub,http://books.ms/fiction/01FDCE89C5F43EFFF1D9C7F593A8C3A3,https://libgen.li/ads.php?md5=01FDCE89C5F43EFFF1D9C7F593A8C3A3,
1659,Stephan Pastis,Timis Nevykėlis,epub,http://books.ms/fiction/184F31321A51149B4AB72A2AADD6388A,https://libgen.li/ads.php?md5=184F31321A51149B4AB72A2AADD6388A,
1660,Raimondas J. Nabus,Debesėlis,epub,http://books.ms/fiction/34BB4A385B67173F5C15731C24FF97EE,https://libgen.li/ads.php?md5=34BB4A385B67173F5C15731C24FF97EE,
1661,Norbertas Vėlius,Sužeistas vėjas,epub,http://books.ms/fiction/F11FCF56159B18F6FACDECAB7625B148,https://libgen.li/ads.php?md5=F11FCF56159B18F6FACDECAB7625B148,
1662,Lina Žutautė,Ferdinandas ir Pū,epub,http://books.ms/fiction/36E3E5735FA12BCC5BE884A012FD368C,https://libgen.li/ads.php?md5=36E3E5735FA12BCC5BE884A012FD368C,
1663,Robertas Petrauskas,Lemtingi sprendimai,epub,http://books.ms/fiction/23EC7386A056215795DC3DA3E590AB82,https://libgen.li/ads.php?md5=23EC7386A056215795DC3DA3E590AB82,
1664,Rimantas Rolia,Žiemos išdaigos,epub,http://books.ms/fiction/82C998735B5727877C7036BA9D4FD4C2,https://libgen.li/ads.php?md5=82C998735B5727877C7036BA9D4FD4C2,
1665,Dante Alighieri,Dieviškoji komedija,epub,http://books.ms/fiction/9057743236D197040624EB4690DFEC77,https://libgen.li/ads.php?md5=9057743236D197040624EB4690DFEC77,
1666,Justinas Marcinkevičius,Grybų karas,epub,http://books.ms/fiction/3867D4926C973349C7FB701DE74942F1,https://libgen.li/ads.php?md5=3867D4926C973349C7FB701DE74942F1,
1667,Urantia Foundation,Urantijos knyga,epub,http://books.ms/fiction/7BD27B5D68E4DF412989A6A0B4F35DDB,https://libgen.li/ads.php?md5=7BD27B5D68E4DF412989A6A0B4F35DDB,
1668,Witold Gombrowicz,Kosmosas,epub,http://books.ms/fiction/05F3E077246B94E4DFD79B1AF35A13BD,https://libgen.li/ads.php?md5=05F3E077246B94E4DFD79B1AF35A13BD,
1669,Justinas Marcinkevičius,Voro vestuvės,epub,http://books.ms/fiction/653C1723A94C9322F6D46BFD48F1A85B,https://libgen.li/ads.php?md5=653C1723A94C9322F6D46BFD48F1A85B,
1670,Marius Katiliškis,Miškais ateina ruduo,epub,http://books.ms/fiction/87DD9A0C76806E4B1A75424BF42966B2,https://libgen.li/ads.php?md5=87DD9A0C76806E4B1A75424BF42966B2,
1671,Raimondas J. Nabus,Mažasis baltas,epub,http://books.ms/fiction/AC516FBE88B5CEE344F4D8AD8FC6D608,https://libgen.li/ads.php?md5=AC516FBE88B5CEE344F4D8AD8FC6D608,
1672,Jules Verne,Kapitono Granto vaikai,epub,http://books.ms/fiction/ECB4521706837E22206F831CFC34DB13,https://libgen.li/ads.php?md5=ECB4521706837E22206F831CFC34DB13,
1673,Lina Žutautė,Kakė Makė ir Netvarkos nykštukas,epub,http://books.ms/fiction/CF0B27ABD2D7E0C1559A803267FF6EF4,https://libgen.li/ads.php?md5=CF0B27ABD2D7E0C1559A803267FF6EF4,
1674,Daniel Valaisis,Tegyvuoja Šmikis!,epub,http://books.ms/fiction/BC7EC556A0FACA1F402784538BF7799E,https://libgen.li/ads.php?md5=BC7EC556A0FACA1F402784538BF7799E,
1675,Kornelijus Čiukovskis,Musė – vilko pusė,epub,http://books.ms/fiction/C948261D608DD6D05FA6FE82E70DF4B6,https://libgen.li/ads.php?md5=C948261D608DD6D05FA6FE82E70DF4B6,
1676,Erich Maria Remarque,Trys Draugai,epub,http://books.ms/fiction/31462D535F0640CC5253E264CD298605,https://libgen.li/ads.php?md5=31462D535F0640CC5253E264CD298605,
1677,William Shakespeare,Sonetai,epub,http://books.ms/fiction/A565A58FC38B2D89313CFE06DCE58533,https://libgen.li/ads.php?md5=A565A58FC38B2D89313CFE06DCE58533,
1678,Šatrijos Ragana,Sename dvare,epub,http://books.ms/fiction/004C0B015F672FDC4C9F3530DF32E3E6,https://libgen.li/ads.php?md5=004C0B015F672FDC4C9F3530DF32E3E6,
1679,Saulius Šaltenis,Riešutų duona,epub,http://books.ms/fiction/289BBFF270F3870B6A46D37FD31D6DFA,https://libgen.li/ads.php?md5=289BBFF270F3870B6A46D37FD31D6DFA,
1680,Homeras,Odisėja,epub,http://books.ms/fiction/E55D7E0893211E82C705E26480CA0653,https://libgen.li/ads.php?md5=E55D7E0893211E82C705E26480CA0653,
1681,Harper Lee,Nežudyk strazdo giesmininko,epub,http://books.ms/fiction/F1FCDA4EB6119BC680EFC8E5599439C9,https://libgen.li/ads.php?md5=F1FCDA4EB6119BC680EFC8E5599439C9,
1682,William Golding,Musių Valdovas,epub,http://books.ms/fiction/B535E9213780108E967606471A1D46BF,https://libgen.li/ads.php?md5=B535E9213780108E967606471A1D46BF,
1683,Franz Kafka,Metamorfozė,epub,http://books.ms/fiction/0B21AA50EF751134141DA0766D698699,https://libgen.li/ads.php?md5=0B21AA50EF751134141DA0766D698699,
1684,Kristijonas Donelaitis,Metai,epub,http://books.ms/fiction/AF2E69BC213B6061211B89585A7279C3,https://libgen.li/ads.php?md5=AF2E69BC213B6061211B89585A7279C3,
1685,Juozas Grušas,"Meilė, džiazas ir velnias",epub,http://books.ms/fiction/8CC9A71E2529AA7925A568ED899A3D3F,https://libgen.li/ads.php?md5=8CC9A71E2529AA7925A568ED899A3D3F,
1686,Homeras,Iliada,epub,http://books.ms/fiction/DE917E327F793A3BE798AFD1B4DBB678,https://libgen.li/ads.php?md5=DE917E327F793A3BE798AFD1B4DBB678,
1687,George Orwell,Gyvulių ūkis,epub,http://books.ms/fiction/8F76E501F7A15F3EF639985374DA2B84,https://libgen.li/ads.php?md5=8F76E501F7A15F3EF639985374DA2B84,
1688,Johann Wolfgang von Goethe,Faustas,epub,http://books.ms/fiction/85E67AFCFA38EAD38B9A9A4FF1F197FA,https://libgen.li/ads.php?md5=85E67AFCFA38EAD38B9A9A4FF1F197FA,
1689,Ana Frank,Dienoraštis,epub,http://books.ms/fiction/64C2FA2E4A12284F2E2A083C72AA5A0A,https://libgen.li/ads.php?md5=64C2FA2E4A12284F2E2A083C72AA5A0A,
1690,Antanas Škėma,Balta drobulė,epub,http://books.ms/fiction/005AE288BE73705D68BACFD8DEEECFCC,https://libgen.li/ads.php?md5=005AE288BE73705D68BACFD8DEEECFCC,
1691,Ieva Simonaitytė,Aukštujų Šimonių likimas,epub,http://books.ms/fiction/D973035C0C92E15CE16A878F70F1E246,https://libgen.li/ads.php?md5=D973035C0C92E15CE16A878F70F1E246,
1692,Vincas Mykolaitis-Putinas,Altorių šešėly: romanas,epub,http://books.ms/fiction/054FC96349F8C58BC690B88DE2E9FECB,https://libgen.li/ads.php?md5=054FC96349F8C58BC690B88DE2E9FECB,
1693,"Oksanen, Sofi",Kai dingo balandžiai,epub,http://books.ms/fiction/E77BF8C517A5E99567E51F060580F363,https://libgen.li/ads.php?md5=E77BF8C517A5E99567E51F060580F363,
1694,"Murakami, Haruki",1Q84 (2),epub,http://books.ms/fiction/737B1912B3A1497C417E2029DEFC905A,https://libgen.li/ads.php?md5=737B1912B3A1497C417E2029DEFC905A,
1695,"Murakami, Haruki",1Q84 (1),epub,http://books.ms/fiction/22065FB40229AD8D3A7A754FF7D13C71,https://libgen.li/ads.php?md5=22065FB40229AD8D3A7A754FF7D13C71,
1696,"Murakami, Haruki",1Q84 (3),epub,http://books.ms/fiction/D2CB271CC5FA02144917B7791B0192F8,https://libgen.li/ads.php?md5=D2CB271CC5FA02144917B7791B0192F8,
1697,"Rowling, J.K.",Haris Poteris ir Mirties relikvijos,epub,http://books.ms/fiction/8644932EE0CE70010EFCEC101944680D,https://libgen.li/ads.php?md5=8644932EE0CE70010EFCEC101944680D,
1698,"Rowling, J.K.",Haris Poteris ir Netikras Princas,epub,http://books.ms/fiction/87D6FC05E9C72A52F1B9FECCAD9680A8,https://libgen.li/ads.php?md5=87D6FC05E9C72A52F1B9FECCAD9680A8,
1699,"Rowling, J.K.",Haris Poteris ir Fenikso brolija,epub,http://books.ms/fiction/DF9B71385ED2E2E48E9E39A8C2D790A3,https://libgen.li/ads.php?md5=DF9B71385ED2E2E48E9E39A8C2D790A3,
1700,"Rowling, J.K.",Haris Poteris ir Ugnies Taurė,epub,http://books.ms/fiction/161FB032A700237A7E215B51A51858AE,https://libgen.li/ads.php?md5=161FB032A700237A7E215B51A51858AE,
1701,"Rowling, J.K.",Haris Poteris ir Azkabano Kalinys,epub,http://books.ms/fiction/2ED860533CD2960DF1E8111BEBED149B,https://libgen.li/ads.php?md5=2ED860533CD2960DF1E8111BEBED149B,
1702,"Rowling, J.K.",Haris Poteris ir Paslapčių Kambarys,epub,http://books.ms/fiction/AAE2835412280B54D6D8DC406F376289,https://libgen.li/ads.php?md5=AAE2835412280B54D6D8DC406F376289,
1703,"Rowling, J.K.",Haris Poteris ir Išminties Akmuo,epub,http://books.ms/fiction/17475A12B586053641D56B71215219BD,https://libgen.li/ads.php?md5=17475A12B586053641D56B71215219BD,
1704,"Martin, George R. R",Kardų audra,epub,http://books.ms/fiction/BBD0D8E11A0B6BDDFEA45359D98550FA,https://libgen.li/ads.php?md5=BBD0D8E11A0B6BDDFEA45359D98550FA,
1705,"Martin, George R. R",VARNŲ PUOTA,epub,http://books.ms/fiction/2A8BB82D53F54DFB9D9FAECC37E45BF3,https://libgen.li/ads.php?md5=2A8BB82D53F54DFB9D9FAECC37E45BF3,
1706,"Martin, George R. R",Karalių kova,epub,http://books.ms/fiction/4A2AFE20830767D00B90915AD8B9326D,https://libgen.li/ads.php?md5=4A2AFE20830767D00B90915AD8B9326D,
1707,", Jonas Mekas",Laiškai iš niekur,epub,http://books.ms/fiction/C1DE876A56DC5D95024C38F3659A957D,https://libgen.li/ads.php?md5=C1DE876A56DC5D95024C38F3659A957D,
